row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,Ia_ka,Ib_ka,Ic_ka,I1_ka,I2_ka,I0_ka,Va_pu,Vb_pu,Vc_pu,loading_pu
6342,OC,6,0.0,0.9601,0.9234,0.2529,1.043,1.043,1.0394,0.9745,1.0157,0.0776,0.0406,0.9555,0.9234,0.9694,1.9557
6343,OC,6,0.0,0.877,0.8449,0.3157,1.3017,1.0749,1.2599,1.3017,1.201,0.0604,0.1822,0.8449,0.8844,0.8926,2.2398
6344,OC,6,0.0,0.8316,0.7944,0.3943,1.6262,1.2662,1.3822,1.6262,1.4236,0.0887,0.1354,0.8109,0.8424,0.7944,2.8741
6345,OC,6,0.0,0.8055,0.7913,0.4491,1.8521,1.4875,1.8521,1.5682,1.6325,0.058,0.18,0.7954,0.7913,0.8057,3.1717
6346,OC,6,0.0,0.8087,0.7809,0.3115,1.2848,1.0882,0.0842,1.2848,0.8185,0.3915,0.3524,0.8195,0.7901,0.7809,2.0922
6347,OC,6,0.0,0.8118,0.7724,0.4721,1.947,1.5781,1.947,1.3775,1.6283,0.2208,0.1616,0.7724,0.8284,0.7967,2.9467
6348,OC,6,0.0,0.8458,0.8237,0.239,0.9858,0.7915,0.7034,0.9858,0.8232,0.1066,0.0928,0.8275,0.8237,0.8601,1.3752
6349,OC,6,0.0,0.8894,0.8746,0.3592,1.4811,1.4811,1.2811,1.28,1.344,0.0614,0.1191,0.8746,0.8755,0.8834,2.6456
6350,OC,6,0.0,0.9673,0.9617,0.2192,0.904,0.8958,0.904,0.8347,0.8727,0.0807,0.0623,0.967,0.9702,0.9617,1.9489
6351,OC,6,0.0,0.8434,0.844,0.3436,1.417,1.2068,1.417,1.1251,1.2431,0.1703,0.0489,0.844,0.8818,0.8524,2.0846
6352,OC,6,0.0,0.8524,0.8144,0.2359,0.9729,0.6598,0.9729,0.9615,0.826,0.1047,0.2749,0.8862,0.8362,0.8144,1.3185
6353,OC,6,0.0,0.9568,0.9162,0.4227,1.7432,1.7371,1.7432,1.4125,1.607,0.2988,0.11,0.9162,0.957,0.9597,2.8162
6354,OC,6,0.0,0.9217,0.9006,0.2992,1.234,1.0159,1.234,1.0003,1.0817,0.0923,0.0812,0.9143,0.9006,0.9191,1.8317
6355,OC,6,0.0,0.8923,0.8748,0.3739,1.5419,1.4543,1.5419,1.0739,1.3539,0.0986,0.1976,0.8748,0.876,0.8913,2.8426
6356,OC,6,0.0,0.9397,0.9367,0.4296,1.7717,1.7717,1.136,1.4921,1.4654,0.1648,0.2098,0.9687,0.9367,0.9696,2.9323
6357,OC,6,0.0,0.9237,0.8978,0.2578,1.0632,1.0632,0.4515,0.6294,0.7028,0.1409,0.2511,0.8978,0.9319,0.9188,1.252
6358,OC,6,0.0,0.8201,0.815,0.3407,1.4052,0.9894,1.4052,1.3616,1.2512,0.1359,0.1358,0.8205,0.815,0.8499,2.5494
6359,OC,6,0.0,0.9136,0.8841,0.1959,0.8079,0.8079,0.6872,0.5855,0.6776,0.0722,0.1581,0.9089,0.9033,0.8841,1.3012
6360,OC,6,0.0,0.8803,0.8609,0.1856,0.7655,0.5704,0.7655,0.4683,0.5803,0.1551,0.1266,0.8609,0.8649,0.8741,1.1455
6361,OC,6,0.0,0.9184,0.9093,0.255,1.0514,0.843,1.0514,0.8345,0.909,0.0595,0.0875,0.9093,0.9219,0.9335,1.8032
6362,OC,6,0.0,0.8651,0.8496,0.1614,0.6657,0.5258,0.6657,0.1881,0.4526,0.1251,0.1765,0.8785,0.8872,0.8496,1.1038
6363,OC,6,0.0,0.8593,0.8512,0.2829,1.1666,1.0178,1.1666,1.0634,1.0824,0.0471,0.045,0.9024,0.8655,0.8512,2.1843
6364,OC,6,0.0,0.8755,0.8752,0.3728,1.5373,1.5373,1.5236,1.4929,1.5174,0.0393,0.0201,0.8767,0.8762,0.8752,2.9546
6365,OC,6,0.0,0.8699,0.8437,0.2131,0.879,0.8067,0.879,0.8418,0.8386,0.0781,0.0358,0.8544,0.8938,0.8437,1.7672
6366,OC,6,0.0,0.8474,0.8463,0.3973,1.6386,1.6386,1.417,1.2784,1.4422,0.1635,0.0478,0.8485,0.8463,0.8689,2.7679
6367,OC,6,0.0,0.8004,0.782,0.1277,0.5266,0.511,0.5266,0.2837,0.434,0.0832,0.105,0.7917,0.782,0.8,1.3517
6368,OC,6,0.0,0.9462,0.945,0.417,1.7198,1.7198,1.6822,1.5211,1.6339,0.0653,0.1631,0.9594,0.9477,0.945,3.0019
6369,OC,6,0.0,0.8418,0.854,0.3132,1.2915,1.0898,1.2907,1.2915,1.2231,0.0601,0.0867,0.854,0.8873,0.8888,2.7846
6370,OC,6,0.0,0.8496,0.8478,0.3193,1.3166,1.0559,1.3166,1.221,1.1885,0.1335,0.1271,0.861,0.8768,0.8478,2.8616
6371,OC,6,0.0,0.8612,0.8547,0.2719,1.1212,1.0082,1.0708,1.1212,1.0506,0.0953,0.1653,0.861,0.8901,0.8547,1.8372
6372,OC,6,0.0,0.9634,0.9391,0.2478,1.0218,0.7938,1.0218,0.3921,0.7349,0.1594,0.2095,0.9574,0.9391,0.9533,1.6346
6373,OC,6,0.0,0.9135,0.9057,0.462,1.9055,1.5729,1.9055,1.3507,1.5928,0.2654,0.1889,0.9217,0.917,0.9057,3.119
6374,OC,6,0.0,0.8022,0.7772,0.2573,1.0611,1.0611,0.6749,0.3715,0.6933,0.2089,0.2209,0.8068,0.7772,0.7792,1.5362
6375,OC,6,0.0,0.8715,0.8661,0.4461,1.8397,1.8397,1.1316,1.4635,1.4766,0.2535,0.1558,0.8674,0.8661,0.8893,3.0613
6376,OC,6,0.0,0.8874,0.8816,0.1528,0.6299,0.61,0.6299,0.2202,0.4581,0.0819,0.2364,0.9161,0.902,0.8816,1.1758
6377,OC,6,0.0,0.8153,0.7779,0.2545,1.0496,0.8692,1.0496,0.7558,0.8797,0.1007,0.1595,0.8213,0.8375,0.7779,2.005
6378,OC,6,0.0,0.9429,0.8991,0.4419,1.8224,1.8224,1.3175,1.4962,1.5357,0.2656,0.0564,0.8991,0.9581,0.9174,3.0698
6379,OC,6,0.0,0.807,0.781,0.2928,1.2076,0.8039,1.2076,1.0465,0.9943,0.0412,0.2762,0.8048,0.8076,0.781,2.2027
6380,OC,6,0.0,0.9318,0.9201,0.2055,0.8473,0.4966,0.6257,0.8473,0.6329,0.1624,0.1582,0.9201,0.9438,0.9279,1.7584
6381,OC,6,0.0,0.8994,0.8938,0.366,1.5095,1.2961,1.5095,1.2407,1.3431,0.047,0.1623,0.8938,0.9301,0.9149,2.6239
6382,OC,6,0.0,0.9453,0.9335,0.3167,1.306,1.306,0.5737,0.845,0.8909,0.3214,0.1384,0.9542,0.9335,0.9351,1.7168
6383,OC,6,0.0,0.8777,0.8676,0.2358,0.9725,0.4885,0.5218,0.9725,0.6542,0.1669,0.1724,0.9006,0.8677,0.8676,1.0626
6384,OC,6,0.0,0.8501,0.8364,0.2985,1.2312,1.2312,1.0263,1.2087,1.1334,0.1402,0.1979,0.8537,0.8441,0.8364,2.0738
6385,OC,6,0.0,0.9035,0.8961,0.4992,2.0585,1.4356,1.442,2.0585,1.627,0.3521,0.147,0.8961,0.8988,0.906,2.9593
6386,OC,6,0.0,0.9541,0.9523,0.3487,1.4381,1.2114,1.4381,1.2748,1.2957,0.1495,0.1376,0.9621,0.9658,0.9523,2.6151
6387,OC,6,0.0,0.8164,0.8036,0.4202,1.7329,1.7329,1.4489,1.2899,1.475,0.2813,0.0246,0.8324,0.8036,0.8118,2.7756
6388,OC,6,0.0,0.807,0.7851,0.2313,0.954,0.954,0.6125,0.6631,0.7403,0.0652,0.1506,0.8201,0.7851,0.8055,1.3731
6389,OC,6,0.0,0.8642,0.8491,0.3643,1.5025,1.4586,1.5025,1.4692,1.4711,0.0886,0.0956,0.8491,0.8808,0.857,2.8516
6390,OC,6,0.0,0.9279,0.9056,0.3339,1.3771,1.3771,1.1607,1.2445,1.2563,0.1343,0.0334,0.9123,0.9265,0.9056,2.492
6391,OC,6,0.0,0.86,0.848,0.188,0.7752,0.65,0.7578,0.7752,0.7229,0.0243,0.0971,0.8926,0.8606,0.848,1.1503
6392,OC,6,0.0,0.9005,0.8804,0.2354,0.9707,0.9707,0.9371,0.9093,0.938,0.0476,0.0198,0.8804,0.9053,0.9151,2.1022
6393,OC,6,0.0,0.834,0.8236,0.2143,0.8839,0.8839,0.2757,0.8151,0.5952,0.1323,0.368,0.8267,0.8501,0.8236,1.2949
6394,OC,6,0.0,0.9167,0.8693,0.2542,1.0485,1.0485,0.8515,0.5585,0.788,0.1077,0.2822,0.8693,0.9085,0.9151,1.5782
6395,OC,6,0.0,0.9343,0.9397,0.1967,0.811,0.6635,0.811,0.6424,0.6975,0.0237,0.1285,0.9628,0.9602,0.9397,1.3341
6396,OC,6,0.0,0.8115,0.7997,0.3373,1.391,1.391,1.3698,1.0559,1.2447,0.2856,0.1057,0.7997,0.824,0.836,2.4158
6397,OC,6,0.0,0.8204,0.7944,0.3779,1.5584,0.8618,1.1846,1.5584,1.1938,0.1497,0.2781,0.8026,0.7944,0.8074,2.2739
6398,OC,6,0.0,0.8318,0.8252,0.2989,1.2326,1.2326,0.9392,0.7723,0.9647,0.1003,0.242,0.8468,0.8447,0.8252,1.7912
6399,OC,6,0.0,0.8927,0.8874,0.2793,1.1517,1.0632,0.8769,1.1517,1.0112,0.0612,0.2215,0.8891,0.8971,0.8874,2.4889
6400,OC,6,0.0,0.9079,0.9066,0.4147,1.71,0.9424,1.0431,1.71,1.2318,0.244,0.2377,0.9066,0.9102,0.9177,2.1784
6401,OC,6,0.0,0.904,0.9043,0.3738,1.5414,1.3606,1.5414,1.5095,1.4692,0.0663,0.0757,0.9043,0.9048,0.9148,2.2106
6402,OC,6,0.0,0.8444,0.8302,0.3779,1.5586,1.365,1.5586,1.3643,1.4228,0.0991,0.1306,0.8371,0.8302,0.8454,3.1149
6403,OC,6,0.0,0.891,0.8759,0.4357,1.7969,1.7969,1.6067,1.4324,1.5926,0.2791,0.0797,0.8759,0.9044,0.8899,2.9902
6404,OC,6,0.0,0.8361,0.8119,0.2056,0.848,0.848,0.6407,0.4772,0.6117,0.1677,0.2241,0.8477,0.8119,0.826,1.3997
6405,OC,6,0.0,0.8421,0.8135,0.2845,1.1732,1.1508,1.1732,0.3215,0.8792,0.3331,0.2251,0.8135,0.8324,0.8674,2.2463
6406,OC,6,0.0,0.812,0.7923,0.3323,1.3704,1.2945,0.1501,1.3704,0.9374,0.3711,0.4191,0.8306,0.8128,0.7923,3.044
6407,OC,6,0.0,0.8728,0.8661,0.1623,0.6693,0.4639,0.6693,0.5897,0.5682,0.1045,0.0568,0.8661,0.8821,0.8801,1.1041
6408,OC,6,0.0,0.8005,0.7831,0.3664,1.5112,1.5112,1.3776,1.476,1.4504,0.1149,0.0553,0.7831,0.8084,0.7995,2.9427
6409,OC,6,0.0,0.9043,0.8877,0.2608,1.0756,1.0756,1.0419,0.962,1.0108,0.1065,0.1516,0.8877,0.9014,0.8908,1.996
6410,OC,6,0.0,0.8385,0.8161,0.5076,2.0931,2.0931,1.5647,1.5221,1.7181,0.1341,0.281,0.8299,0.8161,0.8407,2.8692
6411,OC,6,0.0,0.9449,0.9433,0.42,1.7321,1.7321,1.4813,1.5664,1.5812,0.0683,0.2107,0.9433,0.9517,0.949,2.9724
6412,OC,6,0.0,0.8891,0.8668,0.3801,1.5674,1.1904,1.5674,0.9213,1.187,0.366,0.1767,0.9117,0.8668,0.8915,2.116
6413,OC,6,0.0,0.8814,0.8782,0.1584,0.653,0.4971,0.603,0.653,0.5812,0.0545,0.0708,0.8858,0.8782,0.8919,1.1453
6414,OC,6,0.0,0.841,0.8401,0.3646,1.5034,1.2317,1.3515,1.5034,1.3568,0.1464,0.0752,0.8567,0.8405,0.8401,2.6786
6415,OC,6,0.0,0.8208,0.8062,0.253,1.0432,1.0101,1.0432,0.9171,0.9751,0.1489,0.1016,0.856,0.8172,0.8062,1.9896
6416,OC,6,0.0,0.9288,0.9114,0.1476,0.6088,0.5398,0.6088,0.5478,0.52,0.1499,0.1667,0.9114,0.9375,0.9285,1.0725
6417,OC,6,0.0,0.816,0.7944,0.3838,1.583,1.1284,1.583,1.2235,1.2941,0.2183,0.1906,0.8254,0.8338,0.7944,2.7179
6418,OC,6,0.0,0.8567,0.8459,0.4424,1.8243,1.074,1.8243,1.4274,1.4252,0.2275,0.3004,0.8553,0.8459,0.8496,2.9329
6419,OC,6,0.0,0.9499,0.9123,0.3153,1.3001,1.1792,1.1216,1.3001,1.1992,0.0802,0.043,0.9123,0.9528,0.947,2.5684
6420,OC,6,0.0,0.8056,0.7851,0.3312,1.3659,1.2342,1.3659,0.8585,1.1486,0.0799,0.2227,0.8016,0.7851,0.8157,2.38
6421,OC,6,0.0,0.8513,0.8244,0.1775,0.7321,0.4606,0.7321,0.2891,0.4888,0.109,0.1627,0.8244,0.8463,0.8384,1.1808
6422,OC,6,0.0,0.9517,0.9366,0.2419,0.9974,0.3427,0.9974,0.6761,0.5831,0.4072,0.1319,0.9366,0.9439,0.9592,1.4321
6423,OC,6,0.0,0.8286,0.8032,0.3891,1.6047,1.4292,1.1313,1.6047,1.3786,0.2546,0.0209,0.8032,0.8079,0.826,2.5273
6424,OC,6,0.0,0.9546,0.9548,0.3595,1.4825,1.4825,1.3346,1.3037,1.3717,0.0763,0.0745,0.9782,0.9548,0.9658,2.8024
6425,OC,6,0.0,0.9408,0.9196,0.4425,1.825,1.825,1.4395,1.503,1.5864,0.0698,0.1804,0.9196,0.9558,0.9363,2.9178
6426,OC,6,0.0,0.9366,0.9129,0.3883,1.6013,1.6013,1.1504,1.3279,1.3192,0.0894,0.3681,0.9412,0.9129,0.9285,3.0999
6427,OC,6,0.0,0.8591,0.8449,0.3202,1.3206,1.3206,1.2781,0.9012,1.1155,0.2993,0.2502,0.8499,0.8449,0.8675,2.7889
6428,OC,6,0.0,0.8943,0.8835,0.2046,0.8438,0.8438,0.4309,0.7204,0.6219,0.1212,0.266,0.9042,0.8835,0.9264,1.3669
6429,OC,6,0.0,0.8177,0.8146,0.3309,1.3647,1.3647,0.9112,1.2777,1.1748,0.1578,0.1916,0.8322,0.8399,0.8146,2.2555
6430,OC,6,0.0,0.9498,0.9546,0.2881,1.1883,1.0953,1.1883,0.9304,1.0621,0.1034,0.1426,0.9546,0.9738,0.9636,2.3059
6431,OC,6,0.0,0.8043,0.793,0.2902,1.1969,1.1969,1.1255,1.0506,1.1235,0.0418,0.0613,0.8138,0.8158,0.793,2.0187
6432,OC,6,0.0,0.8313,0.8175,0.284,1.1713,1.1713,0.9932,0.9727,1.0445,0.0954,0.0384,0.8361,0.8175,0.8442,2.3399
6433,OC,6,0.0,0.8256,0.8085,0.2488,1.0262,0.9653,1.0262,0.7573,0.8901,0.0989,0.2251,0.849,0.835,0.8085,1.9831
6434,OC,6,0.0,0.9425,0.9374,0.2039,0.8409,0.5706,0.8409,0.6947,0.668,0.1178,0.2119,0.9389,0.9564,0.9374,1.4748
6435,OC,6,0.0,0.9069,0.9043,0.2771,1.1429,0.8354,0.6402,1.1429,0.8632,0.172,0.1731,0.9043,0.9448,0.9301,1.6411
6436,OC,6,0.0,0.83,0.8054,0.3006,1.2395,1.2395,1.1004,0.8725,1.0442,0.2386,0.149,0.8342,0.8054,0.8318,2.3264
6437,OC,6,0.0,0.8175,0.8027,0.3614,1.4903,1.4773,1.4903,1.398,1.4517,0.046,0.0988,0.8129,0.8027,0.8163,2.7329
6438,OC,6,0.0,0.8552,0.8258,0.2097,0.8646,0.7037,0.8646,0.7591,0.7406,0.2208,0.0955,0.8426,0.8707,0.8258,1.4497
6439,OC,6,0.0,0.9205,0.8755,0.167,0.6885,0.6885,0.5485,0.4369,0.5075,0.2161,0.1329,0.8755,0.9267,0.9193,1.1607
6440,OC,6,0.0,0.8715,0.8411,0.214,0.8823,0.7875,0.7318,0.8823,0.7772,0.1308,0.1536,0.9027,0.8411,0.8656,1.7721
6441,OC,6,0.0,0.9551,0.9325,0.2928,1.2074,1.2074,1.1647,1.1088,1.1589,0.0617,0.03,0.9495,0.9325,0.9685,2.0154
6442,OC,6,0.0,0.8966,0.8932,0.4571,1.8852,1.3548,1.8852,1.6567,1.6301,0.2039,0.1115,0.9072,0.9225,0.8932,3.1511
6443,OC,6,0.0,0.8435,0.82,0.2736,1.1281,1.0474,1.084,1.1281,1.0855,0.0567,0.0101,0.8455,0.82,0.8453,2.0804
6444,OC,6,0.0,0.9652,0.9501,0.2036,0.8396,0.8396,0.7317,0.7306,0.7204,0.2324,0.1358,0.9501,0.9915,0.9603,1.4404
6445,OC,6,0.0,0.8601,0.8471,0.2381,0.9818,0.9818,0.8731,0.7974,0.8276,0.2375,0.2146,0.8471,0.8722,0.8524,1.8347
6446,OC,6,0.0,0.8358,0.814,0.4225,1.7424,0.8753,1.7424,1.6085,1.3981,0.2953,0.2967,0.8333,0.814,0.845,2.8127
6447,OC,6,0.0,0.839,0.8038,0.3934,1.6225,1.5403,1.0172,1.6225,1.3853,0.0739,0.298,0.8478,0.8038,0.8485,2.6496
6448,OC,6,0.0,0.8607,0.8439,0.3741,1.5428,1.408,1.5428,0.7922,1.2216,0.2856,0.2993,0.8572,0.8743,0.8439,1.9468
6449,OC,6,0.0,0.9286,0.8945,0.4101,1.6914,1.4864,1.6914,1.5135,1.5608,0.1044,0.0805,0.8945,0.9406,0.9748,3.1562
6450,OC,6,0.0,0.8583,0.8503,0.2252,0.9286,0.7289,0.6338,0.9286,0.7585,0.1094,0.1056,0.8679,0.8503,0.8957,1.5032
6451,OC,6,0.0,0.8483,0.8234,0.3725,1.5363,1.1558,1.2722,1.5363,1.3186,0.1299,0.1263,0.8234,0.8457,0.8495,2.67
6452,OC,6,0.0,0.8051,0.797,0.2849,1.1747,0.8124,0.379,1.1747,0.7768,0.1448,0.3216,0.8112,0.797,0.8167,2.5558
6453,OC,6,0.0,0.8083,0.8055,0.2388,0.985,0.9346,0.985,0.7666,0.8802,0.0914,0.1654,0.8071,0.8055,0.8354,1.7246
6454,OC,6,0.0,0.9627,0.9701,0.2808,1.1579,1.1579,0.9555,0.8075,0.9559,0.1432,0.1856,0.9872,0.9992,0.9701,2.1089
6455,OC,6,0.0,0.8108,0.8133,0.5134,2.1172,1.6449,2.1172,1.5406,1.7655,0.2039,0.1688,0.8133,0.8232,0.8377,3.093
6456,OC,6,0.0,0.9561,0.9235,0.2343,0.9664,0.5554,0.9498,0.9664,0.8176,0.1724,0.129,0.9635,0.9651,0.9235,2.4264
6457,OC,6,0.0,0.8675,0.8424,0.3269,1.348,1.2979,1.348,0.8778,1.1487,0.1658,0.2777,0.864,0.8826,0.8424,2.0033
6458,OC,6,0.0,0.912,0.9231,0.3923,1.6176,1.6176,1.126,1.1828,1.3049,0.149,0.1903,0.9339,0.9231,0.9432,2.6918
6459,OC,6,0.0,0.9571,0.9482,0.5699,2.3503,2.3503,1.283,1.2996,1.6407,0.3222,0.3967,0.961,0.9772,0.9482,2.9291
6460,OC,6,0.0,0.9081,0.8937,0.209,0.862,0.6206,0.862,0.1647,0.5199,0.1769,0.289,0.9235,0.9265,0.8937,1.5265
6461,OC,6,0.0,0.8479,0.8244,0.1602,0.6608,0.487,0.5972,0.6608,0.5764,0.1014,0.0314,0.838,0.8244,0.8469,1.3553
6462,OC,6,0.0,0.805,0.7906,0.4064,1.6761,1.3761,1.4798,1.6761,1.5093,0.1319,0.0462,0.8084,0.7945,0.7906,2.6276
6463,OC,6,0.0,0.834,0.7999,0.4014,1.6553,1.4453,1.1176,1.6553,1.3944,0.2227,0.1791,0.8134,0.8479,0.7999,2.9968
6464,OC,6,0.0,0.9609,0.9339,0.3045,1.2558,1.1231,1.0939,1.2558,1.1317,0.1883,0.1694,0.9972,0.9339,0.9691,2.0553
6465,OC,6,0.0,0.8885,0.8731,0.1742,0.7186,0.6794,0.7186,0.4388,0.6114,0.1007,0.079,0.8982,0.8731,0.8775,1.3225
6466,OC,6,0.0,0.844,0.8285,0.4115,1.6972,1.4111,1.4729,1.6972,1.5183,0.1084,0.1731,0.8285,0.8445,0.8625,2.6549
6467,OC,6,0.0,0.8971,0.882,0.3519,1.4512,1.4512,1.1839,1.345,1.3127,0.1819,0.1263,0.9337,0.882,0.9004,2.7433
6468,OC,6,0.0,0.8855,0.884,0.2603,1.0737,0.9904,1.0737,0.9761,1.0063,0.0915,0.0889,0.884,0.9081,0.9017,2.0983
6469,OC,6,0.0,0.8058,0.798,0.238,0.9814,0.4777,0.6779,0.9814,0.6861,0.1877,0.2106,0.798,0.8178,0.8028,1.1444
6470,OC,6,0.0,0.8029,0.7762,0.3206,1.3223,1.3223,0.9918,1.0292,1.1102,0.1586,0.0777,0.786,0.7762,0.8045,2.0689
6471,OC,6,0.0,0.8531,0.8561,0.4092,1.6875,1.6875,1.5127,1.5938,1.5977,0.0351,0.0698,0.8688,0.8561,0.8585,3.1554
6472,OC,6,0.0,0.9027,0.8764,0.3666,1.5118,1.4146,1.5118,1.2815,1.3973,0.0205,0.1533,0.8764,0.9205,0.8968,2.8056
6473,OC,6,0.0,0.864,0.8521,0.2414,0.9955,0.7829,0.9955,0.7747,0.8339,0.0453,0.193,0.8521,0.8541,0.8591,1.9706
6474,OC,6,0.0,0.8963,0.879,0.2978,1.2283,1.2283,0.9459,1.1998,1.1153,0.1382,0.134,0.9072,0.879,0.9326,2.2522
6475,OC,6,0.0,0.8608,0.845,0.1751,0.7222,0.6087,0.7222,0.3613,0.5204,0.2558,0.0675,0.849,0.8906,0.845,1.1494
6476,OC,6,0.0,0.8499,0.8502,0.2005,0.827,0.4844,0.827,0.8037,0.7022,0.1064,0.131,0.8834,0.8502,0.8619,1.8072
6477,OC,6,0.0,0.896,0.8856,0.3619,1.4924,1.4924,1.2396,1.3051,1.3312,0.1868,0.1247,0.9145,0.9181,0.8856,2.1534
6478,OC,6,0.0,0.9127,0.9108,0.302,1.2455,1.106,1.2455,1.1112,1.1419,0.0817,0.1608,0.9126,0.9357,0.9108,2.7332
6479,OC,6,0.0,0.9042,0.8653,0.2474,1.0201,0.4252,0.9691,1.0201,0.7994,0.2541,0.1288,0.8653,0.8957,0.8857,1.7412
6480,OC,6,0.0,0.8183,0.8049,0.2877,1.1866,1.1866,0.8501,1.174,1.0678,0.1307,0.1118,0.8049,0.8154,0.8272,2.1862
6481,OC,6,0.0,0.9105,0.9066,0.2535,1.0452,0.9479,1.0452,1.0082,0.9972,0.0388,0.0807,0.9168,0.9066,0.9232,2.0474
6482,OC,6,0.0,0.9427,0.9535,0.2272,0.9371,0.805,0.7886,0.9371,0.8184,0.0899,0.1953,0.9535,0.9698,0.956,1.8133
6483,OC,6,0.0,0.9157,0.9037,0.2098,0.8654,0.6897,0.6322,0.8654,0.7174,0.1108,0.1203,0.9124,0.9037,0.9462,1.3632
6484,OC,6,0.0,0.8933,0.8853,0.3802,1.5678,1.2598,1.5678,1.0381,1.2838,0.1414,0.1987,0.8975,0.9202,0.8853,2.6384
6485,OC,6,0.0,0.8117,0.806,0.2202,0.908,0.908,0.8163,0.7773,0.8269,0.0729,0.0962,0.806,0.8092,0.8171,1.3424
6486,OC,6,0.0,0.8943,0.892,0.2652,1.0938,0.9377,0.9103,1.0938,0.9559,0.1761,0.1526,0.908,0.892,0.8994,2.1264
6487,OC,6,0.0,0.8225,0.8042,0.3442,1.4193,1.3515,1.2811,1.4193,1.3482,0.0323,0.0929,0.8042,0.807,0.847,2.6049
6488,OC,6,0.0,0.9056,0.8941,0.3378,1.3929,1.2033,1.3929,1.123,1.2389,0.0615,0.1048,0.8941,0.9334,0.9494,2.4149
6489,OC,6,0.0,0.809,0.8143,0.2839,1.1709,0.9321,0.5934,1.1709,0.8784,0.3017,0.0362,0.8246,0.8143,0.8207,2.2773
6490,OC,6,0.0,0.9226,0.8944,0.2806,1.157,0.8286,1.0053,1.157,0.9873,0.1611,0.1057,0.9312,0.9105,0.8944,1.9379
6491,OC,6,0.0,0.9232,0.9097,0.269,1.1093,1.1093,0.8727,1.0492,1.0092,0.0802,0.0777,0.9097,0.9297,0.9563,2.2125
6492,OC,6,0.0,0.8864,0.8603,0.3892,1.6052,1.257,1.6052,1.5125,1.4509,0.1436,0.1495,0.8934,0.8866,0.8603,2.9867
6493,OC,6,0.0,0.9653,0.9388,0.3048,1.2569,1.2226,1.204,1.2569,1.224,0.0516,0.0854,0.9589,0.9388,0.9818,2.2508
6494,OC,6,0.0,0.875,0.8665,0.2114,0.872,0.736,0.872,0.8686,0.7962,0.1926,0.1201,0.8665,0.8819,0.9044,1.6707
6495,OC,6,0.0,0.9046,0.9011,0.385,1.5878,1.3615,1.4851,1.5878,1.4694,0.066,0.1731,0.9071,0.9011,0.9295,2.7052
6496,OC,6,0.0,0.9397,0.9092,0.3423,1.4115,0.1848,1.0412,1.4115,0.8666,0.3506,0.4037,0.9512,0.9512,0.9092,2.3596
6497,OC,6,0.0,0.8372,0.8185,0.1479,0.6101,0.5867,0.6101,0.5982,0.5887,0.0848,0.0658,0.8185,0.8258,0.8716,1.2037
6498,OC,6,0.0,0.9366,0.9235,0.2396,0.9883,0.9883,0.5664,0.5531,0.6691,0.2697,0.1182,0.9235,0.925,0.9272,1.2109
6499,OC,6,0.0,0.8176,0.7839,0.3003,1.2385,1.2385,1.1412,1.1522,1.1573,0.1353,0.1739,0.8401,0.8217,0.7839,2.3626
6500,OC,6,0.0,0.8463,0.8247,0.3365,1.3877,1.3877,1.3218,1.2474,1.3189,0.0322,0.0509,0.8389,0.8247,0.8389,2.4991
6501,OC,6,0.0,0.8709,0.8622,0.2442,1.0069,0.741,0.674,1.0069,0.8045,0.1469,0.0593,0.8787,0.8756,0.8622,1.4336
6502,OC,6,0.0,0.8776,0.8722,0.2269,0.9356,0.9356,0.8871,0.8893,0.9001,0.0432,0.0747,0.8773,0.8722,0.8772,1.8412
6503,OC,6,0.0,0.9336,0.9112,0.1245,0.5134,0.5134,0.3212,0.51,0.4302,0.0855,0.1285,0.9655,0.9112,0.9319,1.095
6504,OC,6,0.0,0.8857,0.8489,0.3378,1.3932,1.3932,1.1454,0.9939,1.1575,0.2532,0.099,0.8812,0.8995,0.8489,2.1737
6505,OC,6,0.0,0.87,0.8521,0.3842,1.5842,1.5012,1.5842,1.4403,1.505,0.1057,0.055,0.8521,0.8659,0.8841,3.157
6506,OC,6,0.0,0.9299,0.9306,0.4054,1.6719,1.37,1.6719,1.5895,1.5406,0.0977,0.1288,0.9369,0.9363,0.9306,2.9767
6507,OC,6,0.0,0.8324,0.8218,0.4151,1.7117,1.7117,1.4069,1.4063,1.5063,0.124,0.1059,0.843,0.8218,0.8218,2.6659
6508,OC,6,0.0,0.8821,0.8776,0.3805,1.569,1.2136,1.569,1.0827,1.2177,0.3332,0.3294,0.8776,0.9011,0.8784,2.2733
6509,OC,6,0.0,0.9661,0.9584,0.3099,1.2781,1.1821,1.2781,1.0363,1.1412,0.0922,0.2398,0.9584,0.9704,0.9743,2.6739
6510,OC,6,0.0,0.8254,0.8065,0.2875,1.1855,1.1855,0.9604,1.1818,1.1079,0.0688,0.0961,0.8301,0.8065,0.8283,1.8166
6511,OC,6,0.0,0.9405,0.926,0.2518,1.0386,1.0386,0.4834,0.5213,0.6779,0.1874,0.1825,0.9465,0.9676,0.926,1.474
6512,OC,6,0.0,0.9529,0.9255,0.3485,1.4372,0.7246,1.4372,0.6172,0.9209,0.3043,0.2232,0.9255,0.9862,0.9485,1.9777
6513,OC,6,0.0,0.8003,0.7855,0.3994,1.647,1.4451,1.3394,1.647,1.4512,0.2646,0.1494,0.7855,0.7868,0.7888,3.1007
